Time (s),USB Avg Power (mW)
0.1666,554.5783
0.1668,554.5783
0.1670,554.5783
0.1672,553.3854
0.1674,560.5334
0.1676,553.3854
0.1678,554.5783
0.1680,553.3854
0.1682,554.5783
0.1684,561.7264
0.1686,552.1924
0.1688,553.3854
0.1690,553.3854
0.1692,553.3854
0.1694,560.5334
0.1696,553.3854
0.1698,553.3854
0.1700,553.3854
0.1702,553.3854
0.1704,559.3405
0.1706,552.1924
0.1708,553.3854
0.1710,553.3854
0.1712,562.9145
0.1714,549.8113
0.1716,552.1924
0.1718,552.1924
0.1720,552.1924
0.1722,552.1924
0.1724,559.3405
0.1726,551.0043
0.1728,553.3854
0.1730,553.3854
0.1732,553.3854
0.1734,560.5334
0.1736,552.1924
0.1738,552.1924
0.1740,553.3854
0.1742,552.1924
0.1744,560.5334
0.1746,551.0043
0.1748,552.1924
0.1750,553.3854
0.1752,553.3854
0.1754,559.3405
0.1756,552.1924
0.1758,552.1924
0.1760,552.1924
0.1762,552.1924
0.1764,559.3405
0.1766,551.0043
0.1768,553.3854
0.1770,552.1924
0.1772,552.1924
0.1774,560.5334
0.1776,551.0043
0.1778,552.1924
0.1780,553.3854
0.1782,552.1924
0.1784,560.5334
0.1786,551.0043
0.1788,553.3854
0.1790,553.3854
0.1792,552.1924
0.1794,559.3405
0.1796,552.1924
0.1798,552.1924
0.1800,553.3854
0.1802,552.1924
0.1804,560.5334
0.1806,551.0043
0.1808,553.3854
0.1810,553.3854
0.1812,553.3854
0.1814,559.3405
0.1816,552.1924
0.1818,552.1924
0.1820,553.3854
0.1822,552.1924
0.1824,559.3405
0.1826,552.1924
0.1828,553.3854
0.1830,553.3854
0.1832,553.3854
0.1834,560.5334
0.1836,552.1924
0.1838,553.3854
0.1840,554.5783
0.1842,553.3854
0.1844,560.5334
0.1846,553.3854
0.1848,554.5783
0.1850,554.5783
0.1852,554.5783
0.1854,561.7264
0.1856,553.3854
0.1858,553.3854
0.1860,554.5783
0.1862,554.5783
0.1864,561.7264
0.1866,553.3854
0.1868,554.5783
0.1870,553.3854
0.1872,553.3854
0.1874,561.7264
0.1876,553.3854
0.1878,553.3854
0.1880,554.5783
0.1882,553.3854
0.1884,560.5334
0.1886,553.3854
0.1888,553.3854
0.1890,553.3854
0.1892,564.1074
0.1894,551.0043
0.1896,553.3854
0.1898,553.3854
0.1900,553.3854
0.1902,553.3854
0.1904,560.5334
0.1906,552.1924
0.1908,553.3854
0.1910,553.3854
0.1912,552.1924
0.1914,559.3405
0.1916,552.1924
0.1918,552.1924
0.1920,553.3854
0.1922,552.1924
0.1924,560.5334
0.1926,552.1924
0.1928,553.3854
0.1930,553.3854
0.1932,552.1924
0.1934,559.3405
0.1936,552.1924
0.1938,552.1924
0.1940,552.1924
0.1942,552.1924
0.1944,559.3405
0.1946,551.0043
0.1948,552.1924
0.1950,552.1924
0.1952,553.3854
0.1954,559.3405
0.1956,552.1924
0.1958,553.3854
0.1960,552.1924
0.1962,553.3854
0.1964,560.5334
0.1966,549.8113
0.1968,552.1924
0.1970,553.3854
0.1972,552.1924
0.1974,559.3405
0.1976,552.1924
0.1978,553.3854
0.1980,553.3854
0.1982,553.3854
0.1984,560.5334
0.1986,551.0043
0.1988,552.1924
0.1990,553.3854
0.1992,552.1924
0.1994,559.3405
0.1996,551.0043
0.1998,553.3854
0.2000,552.1924
0.2002,552.1924
0.2004,559.3405
0.2006,552.1924
0.2008,553.3854
0.2010,552.1924
0.2012,553.3854
0.2014,559.3405
0.2016,552.1924
0.2018,553.3854
0.2020,554.5783
0.2022,552.1924
0.2024,559.3405
0.2026,553.3854
0.2028,553.3854
0.2030,553.3854
0.2032,553.3854
0.2034,559.3405
0.2036,553.3854
0.2038,553.3854
0.2040,553.3854
0.2042,554.5783
0.2044,560.5334
0.2046,552.1924
0.2048,554.5783
0.2050,553.3854
0.2052,554.5783
0.2054,560.5334
0.2056,554.5783
0.2058,554.5783
0.2060,555.7664
0.2062,553.3854
0.2064,561.7264
0.2066,553.3854
0.2068,554.5783
0.2070,554.5783
0.2072,564.1074
0.2074,551.0043
0.2076,553.3854
0.2078,553.3854
