Time (s),USB Avg Power (mW)
0.1872,560.0184
0.1874,567.1884
0.1876,560.0184
0.1878,558.8217
0.1880,558.8217
0.1882,560.0184
0.1884,565.9967
0.1886,558.8217
0.1888,558.8217
0.1890,558.8217
0.1892,568.3851
0.1894,556.4333
0.1896,560.0184
0.1898,558.8217
0.1900,557.6299
0.1902,560.0184
0.1904,565.9967
0.1906,558.8217
0.1908,558.8217
0.1910,557.6299
0.1912,558.8217
0.1914,565.9967
0.1916,558.8217
0.1918,558.8217
0.1920,558.8217
0.1922,560.0184
0.1924,565.9967
0.1926,558.8217
0.1928,557.6299
0.1930,558.8217
0.1932,558.8217
0.1934,565.9967
0.1936,560.0184
0.1938,560.0184
0.1940,558.8217
0.1942,558.8217
0.1944,564.8
0.1946,558.8217
0.1948,557.6299
0.1950,557.6299
0.1952,560.0184
0.1954,564.8
0.1956,558.8217
0.1958,557.6299
0.1960,557.6299
0.1962,558.8217
0.1964,564.8
0.1966,560.0184
0.1968,557.6299
0.1970,557.6299
0.1972,560.0184
0.1974,565.9967
0.1976,558.8217
0.1978,557.6299
0.1980,557.6299
0.1982,558.8217
0.1984,564.8
0.1986,560.0184
0.1988,557.6299
0.1990,557.6299
0.1992,560.0184
0.1994,564.8
0.1996,558.8217
0.1998,557.6299
0.2000,558.8217
0.2002,558.8217
0.2004,564.8
0.2006,560.0184
0.2008,557.6299
0.2010,557.6299
0.2012,560.0184
0.2014,565.9967
0.2016,560.0184
0.2018,557.6299
0.2020,558.8217
0.2022,558.8217
0.2024,564.8
0.2026,558.8217
0.2028,557.6299
0.2030,558.8217
0.2032,560.0184
0.2034,564.8
0.2036,558.8217
0.2038,558.8217
0.2040,558.8217
0.2042,560.0184
0.2044,563.6034
0.2046,560.0184
0.2048,558.8217
0.2050,558.8217
0.2052,560.0184
0.2054,564.8
0.2056,558.8217
0.2058,558.8217
0.2060,558.8217
0.2062,560.0184
0.2064,564.8
0.2066,560.0184
0.2068,557.6299
0.2070,558.8217
0.2072,569.5817
0.2074,555.2367
0.2076,560.0184
0.2078,558.8217
0.2080,558.8217
0.2082,558.8217
0.2084,564.8
0.2086,558.8217
0.2088,558.8217
0.2090,558.8217
0.2092,560.0184
0.2094,564.8
0.2096,558.8217
0.2098,557.6299
0.2100,558.8217
0.2102,558.8217
0.2104,564.8
0.2106,558.8217
0.2108,558.8217
0.2110,557.6299
0.2112,560.0184
0.2114,564.8
0.2116,558.8217
0.2118,558.8217
0.2120,558.8217
0.2122,560.0184
0.2124,564.8
0.2126,560.0184
0.2128,558.8217
0.2130,558.8217
0.2132,560.0184
0.2134,564.8
0.2136,558.8217
0.2138,558.8217
0.2140,558.8217
0.2142,558.8217
0.2144,564.8
0.2146,557.6299
0.2148,557.6299
0.2150,558.8217
0.2152,558.8217
0.2154,563.6034
0.2156,560.0184
0.2158,557.6299
0.2160,558.8217
0.2162,558.8217
0.2164,564.8
0.2166,558.8217
0.2168,558.8217
0.2170,558.8217
0.2172,558.8217
0.2174,567.1884
0.2176,568.3851
0.2178,561.215
0.2180,562.4068
0.2182,562.4068
0.2184,574.3634
0.2186,558.8217
0.2188,557.6299
0.2190,558.8217
0.2192,558.8217
0.2194,563.6034
0.2196,561.215
0.2198,558.8217
0.2200,558.8217
0.2202,560.0184
0.2204,563.6034
0.2206,558.8217
0.2208,557.6299
0.2210,557.6299
0.2212,560.0184
0.2214,564.8
0.2216,560.0184
0.2218,557.6299
0.2220,558.8217
0.2222,560.0184
0.2224,562.4068
0.2226,560.0184
0.2228,557.6299
0.2230,558.8217
0.2232,561.215
0.2234,563.6034
0.2236,561.215
0.2238,557.6299
0.2240,560.0184
0.2242,560.0184
0.2244,563.6034
0.2246,560.0184
0.2248,558.8217
0.2250,558.8217
0.2252,569.5817
0.2254,554.04
0.2256,560.0184
0.2258,557.6299
0.2260,558.8217
0.2262,560.0184
0.2264,563.6034
0.2266,560.0184
0.2268,558.8217
0.2270,557.6299
0.2272,560.0184
0.2274,563.6034
0.2276,560.0184
0.2278,558.8217
0.2280,558.8217
0.2282,558.8217
0.2284,563.6034
0.2286,558.8217
0.2288,558.8217
0.2290,557.6299
0.2292,558.8217
0.2294,563.6034
0.2296,560.0184
0.2298,558.8217
0.2300,558.8217
0.2302,558.8217
0.2304,562.4068
0.2306,560.0184
0.2308,558.8217
0.2310,558.8217
0.2312,560.0184
0.2314,563.6034
0.2316,558.8217
0.2318,558.8217
0.2320,558.8217
0.2322,558.8217
0.2324,563.6034
0.2326,560.0184
0.2328,558.8217
0.2330,557.6299
0.2332,558.8217
0.2334,562.4068
0.2336,560.0184
0.2338,557.6299
0.2340,557.6299
0.2342,558.8217
0.2344,562.4068
0.2346,560.0184
0.2348,560.0184
0.2350,558.8217
0.2352,558.8217
0.2354,562.4068
0.2356,560.0184
0.2358,558.8217
0.2360,558.8217
0.2362,560.0184
0.2364,561.215
0.2366,561.215
0.2368,558.8217
0.2370,558.8217
0.2372,560.0184
0.2374,562.4068
0.2376,558.8217
0.2378,558.8217
0.2380,558.8217
0.2382,558.8217
0.2384,562.4068
0.2386,560.0184
0.2388,557.6299
0.2390,558.8217
0.2392,560.0184
0.2394,562.4068
0.2396,560.0184
0.2398,557.6299
0.2400,558.8217
0.2402,560.0184
0.2404,561.215
0.2406,560.0184
0.2408,557.6299
0.2410,557.6299
0.2412,558.8217
0.2414,562.4068
0.2416,561.215
0.2418,558.8217
0.2420,557.6299
0.2422,560.0184
0.2424,562.4068
0.2426,560.0184
0.2428,558.8217
0.2430,557.6299
0.2432,569.5817
0.2434,551.6516
0.2436,561.215
0.2438,558.8217
0.2440,558.8217
0.2442,560.0184
0.2444,561.215
0.2446,561.215
0.2448,558.8217
0.2450,557.6299
0.2452,560.0184
0.2454,561.215
0.2456,561.215
0.2458,558.8217
0.2460,560.0184
0.2462,558.8217
0.2464,562.4068
0.2466,561.215
0.2468,558.8217
0.2470,557.6299
0.2472,560.0184
0.2474,561.215
0.2476,561.215
0.2478,558.8217
0.2480,560.0184
0.2482,560.0184
0.2484,562.4068
0.2486,561.215
0.2488,558.8217
0.2490,558.8217
0.2492,558.8217
0.2494,560.0184
0.2496,561.215
0.2498,557.6299
0.2500,558.8217
0.2502,560.0184
0.2504,561.215
0.2506,561.215
0.2508,557.6299
0.2510,558.8217
0.2512,558.8217
0.2514,561.215
0.2516,561.215
0.2518,557.6299
0.2520,558.8217
0.2522,558.8217
0.2524,561.215
0.2526,562.4068
0.2528,558.8217
0.2530,558.8217
0.2532,558.8217
0.2534,561.215
0.2536,561.215
0.2538,558.8217
0.2540,558.8217
0.2542,560.0184
0.2544,561.215
0.2546,561.215
0.2548,558.8217
0.2550,558.8217
0.2552,561.215
0.2554,560.0184
0.2556,561.215
0.2558,558.8217
0.2560,558.8217
0.2562,557.6299
0.2564,561.215
0.2566,561.215
0.2568,558.8217
0.2570,558.8217
0.2572,560.0184
0.2574,561.215
0.2576,561.215
0.2578,558.8217
0.2580,557.6299
0.2582,558.8217
0.2584,561.215
0.2586,562.4068
0.2588,558.8217
0.2590,558.8217
0.2592,560.0184
0.2594,558.8217
0.2596,531.3282
0.2598,623.3719
0.2600,593.4901
0.2602,788.3277
0.2604,898.3015
0.2606,910.2533
0.2608,906.6682
0.2610,905.4716
0.2612,918.6249
0.2614,889.9348
0.2616,911.45
0.2618,905.4716
